shade_url,shade_id,shade_name,rgb,lrv,page_number,temperature,tone,finishes,colour_family,R,G,B,L,a,b
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/into-the-light,BB5000,Into the light,"(196, 200, 224)",59.7,130,Cool,Light,"Matte, Sheen, Gloss",Blues,196,200,224,80.9747983774831,3.3332859622728916,-12.356433435805393
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/little-lilac,BB5001,Little lilac,"(172, 184, 227)",50.4,130,Cool,Light,"Matte, Sheen, Gloss",Blues,172,184,227,75.19960026791182,5.112663097512682,-22.85958472430658
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/cornflowers-are-blue,BB5002,Cornflowers are blue,"(164, 174, 226)",45.6,130,Cool,Midtone,"Matte, Sheen, Gloss",Blues,164,174,226,71.99688169178938,7.989261709035301,-27.26258607574379
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/periwinkle-blue,BB5003,Periwinkle blue,"(117, 135, 199)",27.0,130,Cool,Midtone,"Matte, Sheen, Gloss",Blues,117,135,199,57.30085492257594,9.89031037067839,-35.283555906339274
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/summer-in-leh,BB5004,Summer in Leh,"(92, 123, 189)",21.7,130,Cool,Midtone,"Matte, Sheen, Gloss",Blues,92,123,189,51.965760414600965,7.766681362443073,-38.065594632137476
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-wall-paint-colours/summer-in-leh,BB5004,Summer in Leh,"(92, 123, 189)",21.7,130,Cool,Midtone,"Matte, Sheen, Gloss",Blues,92,123,189,51.965760414600965,7.766681362443073,-38.065594632137476
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/petals-drink-moonlight,BB5005,Petals drink moonlight,"(89, 103, 173)",16.2,130,Cool,Dark,"Matte, Sheen, Gloss",Blues,89,103,173,45.4149703214357,14.263139179953367,-39.14547876244556
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/kitchen-grapes,BB5006,Kitchen grapes,"(64, 75, 131)",8.5,130,Cool,Dark,"Matte, Sheen, Gloss",Blues,64,75,131,33.47862376319781,12.289010344150919,-32.945012065745885
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/dark-violet-bouquet,BB5007,Dark violet bouquet,"(68, 76, 109)",7.9,130,Cool,Dark,"Matte, Sheen, Gloss",Blues,68,76,109,32.922674444096536,5.7355522138829995,-20.092485304980368
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/the-clouds-have-shapes,BB5008,The clouds have shapes,"(214, 220, 239)",73.2,131,Cool,Light,"Matte, Sheen, Gloss",Blues,214,220,239,87.83067725774417,1.6128114050620312,-9.960656506927013
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/powder-blue,BB5009,Powder blue,"(181, 191, 217)",53.6,131,Cool,Light,"Matte, Sheen, Gloss",Blues,181,191,217,77.33716555158966,1.8715707445055574,-14.153019908670593
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-cool-plunge,BB5010,A cool plunge,"(158, 172, 209)",42.7,131,Cool,Light,"Matte, Sheen, Gloss",Blues,158,172,209,70.43891863296453,3.2294047441810414,-20.37341335349212
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-guilty-bouquet,BB5011,A guilty bouquet,"(149, 165, 198)",38.6,131,Cool,Midtone,"Matte, Sheen, Gloss",Blues,149,165,198,67.55819109984914,1.7323414473389143,-18.738024441655842
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/old-lineage,BB5012,Old lineage,"(128, 152, 186)",32.0,131,Cool,Midtone,"Matte, Sheen, Gloss",Blues,128,152,186,62.15971735637089,-0.32447774987859335,-20.382838097931156
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/soft-cobalt,BB5013,Soft cobalt,"(111, 135, 184)",25.7,131,Cool,Midtone,"Matte, Sheen, Gloss",Blues,111,135,184,56.25455899769568,4.009480845904967,-28.421623517556238
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/men-in-blue,BB5014,Men in blue,"(86, 117, 168)",18.7,131,Cool,Midtone,"Matte, Sheen, Gloss",Blues,86,117,168,48.91732953942261,3.3508422032790253,-30.72774108407601
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-wall-paint-colours/men-in-blue,BB5014,Men in blue,"(86, 117, 168)",18.7,131,Cool,Midtone,"Matte, Sheen, Gloss",Blues,86,117,168,48.91732953942261,3.3508422032790253,-30.72774108407601
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-dinner-obligation,BB5015,A dinner obligation,"(72, 82, 125)",9.5,131,Cool,Dark,"Matte, Sheen, Gloss",Blues,72,82,125,35.776547213788625,7.970067410576681,-25.581794325300468
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/careless-whisper,BB5016,Careless whisper,"(202, 207, 225)",63.5,132,Cool,Light,"Matte, Sheen, Gloss",Blues,202,207,225,83.24092253204864,1.7685699905015118,-9.464394948717558
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/daisy-blue,BB5017,Daisy blue,"(195, 206, 231)",62.9,132,Cool,Light,"Matte, Sheen, Gloss",Blues,195,206,231,82.6538991522809,1.2831725092136703,-13.59177006060901
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/dusky-indigo,BB5018,Dusky indigo,"(182, 195, 226)",55.8,132,Cool,Light,"Matte, Sheen, Gloss",Blues,182,195,226,78.73220542674454,1.9964286260524267,-16.89981278117272
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/mouthful-of-sky,BB5019,Mouthful of sky,"(160, 175, 210)",44.1,132,Cool,Light,"Matte, Sheen, Gloss",Blues,160,175,210,71.40919222879413,2.4257969632300314,-19.435642208854453
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/edge-of-the-sea,BB5020,Edge of the sea,"(137, 151, 183)",31.9,132,Cool,Midtone,"Matte, Sheen, Gloss",Blues,137,151,183,62.39743366437919,2.2402608114175937,-18.275955510039445
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/old-ink-pen,BB5021,Old ink pen,"(110, 120, 159)",20.1,132,Cool,Midtone,"Matte, Sheen, Gloss",Blues,110,120,159,50.97901610146904,5.704219126053623,-22.155996952590296
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/school-colours,BB5022,School colours,"(89, 107, 147)",15.7,132,Cool,Dark,"Matte, Sheen, Gloss",Blues,89,107,147,45.28310088019311,3.8854255362325008,-24.00630414494689
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/blueberry-jam,BB5023,Blueberry jam,"(68, 90, 129)",10.9,132,Cool,Dark,"Matte, Sheen, Gloss",Blues,68,90,129,38.06697625292255,3.0049482449841234,-24.48091583993317
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/vanilla-sky,BB5024,Vanilla sky,"(203, 206, 224)",63.6,133,Cool,Light,"Matte, Sheen, Gloss",Blues,203,206,224,83.03053197281969,2.4234211248835846,-9.236228171451067
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/faint-blue,BB5025,Faint blue,"(180, 191, 215)",53.1,133,Cool,Light,"Matte, Sheen, Gloss",Blues,180,191,215,77.20324018701763,1.1235873410858077,-13.280234840382988
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/nawab-s-swan-song,BB5026,Nawab's swan song,"(140, 152, 180)",32.4,133,Cool,Midtone,"Matte, Sheen, Gloss",Blues,140,152,180,62.78227513042438,1.907826775316035,-15.983214475338038
https://www.birlaopus.com/content/grasimsbirlaopusconsumerwebsite/in/en/colour-catalogue/blue-wall-paint-colours/nawab-s-swan-song,BB5026,Nawab's swan song,"(140, 152, 180)",32.4,133,Cool,Midtone,"Matte, Sheen, Gloss",Blues,140,152,180,62.78227513042438,1.907826775316035,-15.983214475338038
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/roughly-hewn,BB5027,Roughly hewn,"(134, 146, 183)",30.0,133,Cool,Midtone,"Matte, Sheen, Gloss",Blues,134,146,183,60.8205989772399,4.144955376690628,-20.69730142491599
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/historical-fiction,BB5028,Historical fiction,"(111, 129, 164)",22.6,133,Cool,Midtone,"Matte, Sheen, Gloss",Blues,111,129,164,53.7709361214641,2.0360243686801116,-20.76671447824483
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/recipes-in-letters,BB5029,Recipes in letters,"(107, 120, 155)",19.8,133,Cool,Midtone,"Matte, Sheen, Gloss",Blues,107,120,155,50.59893796042563,3.714322050486829,-20.422656342563283
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/sealed-with-a-kiss,BB5030,Sealed with a kiss,"(101, 116, 149)",18.2,133,Cool,Dark,"Matte, Sheen, Gloss",Blues,101,116,149,48.793331376960936,2.6271775651143248,-19.70943080286254
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/i-hear-thunder,BB5031,I hear thunder,"(67, 78, 107)",8.2,133,Cool,Dark,"Matte, Sheen, Gloss",Blues,67,78,107,33.357137917045826,3.5291156555739276,-18.169096770162497
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/poems-before-breakfast,BB5032,Poems before breakfast,"(222, 228, 239)",77.9,134,Cool,Light,"Matte, Sheen, Gloss",Blues,222,228,239,90.43557173092553,0.047262787506940906,-6.036166788024544
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/breezy-ripples,BB5033,Breezy ripples,"(208, 209, 223)",65.4,134,Cool,Light,"Matte, Sheen, Gloss",Blues,208,209,223,84.14156873874498,2.288997207323895,-7.0144993122727595
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-winter-song,BB5034,A winter song,"(189, 194, 212)",54.9,134,Cool,Light,"Matte, Sheen, Gloss",Blues,189,194,212,78.55222535319045,1.8029598937295277,-9.576186907121897
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/evening-pearls,BB5035,Evening pearls,"(166, 173, 192)",42.7,134,Cool,Light,"Matte, Sheen, Gloss",Blues,166,173,192,70.73237211798518,1.414582126068542,-10.52069894870289
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/berries-on-pancake,BB5036,Berries on pancake,"(157, 165, 185)",38.3,134,Cool,Midtone,"Matte, Sheen, Gloss",Blues,157,165,185,67.71035908150823,1.3267051422673481,-11.23781195455409
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/bombay-monsoon,BB5037,Bombay monsoon,"(123, 136, 160)",25.0,134,Cool,Midtone,"Matte, Sheen, Gloss",Blues,123,136,160,56.443200259482595,0.7432053648591119,-14.314949744950333
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/sing-to-me-softly,BB5038,Sing to me softly,"(96, 116, 140)",17.6,134,Cool,Dark,"Matte, Sheen, Gloss",Blues,96,116,140,48.09631121465708,-1.3465242227060914,-15.494868192512312
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/souza-s-night,BB5039,Souza's night,"(69, 87, 112)",9.8,134,Cool,Dark,"Matte, Sheen, Gloss",Blues,69,87,112,36.463178056402086,-0.05708382810434842,-16.49374685748065
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/nearly-blue,BB5040,Nearly blue,"(219, 223, 233)",74.3,135,Cool,Light,"Matte, Sheen, Gloss",Blues,219,223,233,88.7891352685431,0.5135404947748667,-5.342716993957386
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/fog-in-the-hills,BB5041,Fog in the hills,"(199, 204, 216)",61.1,135,Cool,Light,"Matte, Sheen, Gloss",Blues,199,204,216,81.99300325472952,0.586121268980222,-6.536378970485646
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/essence-of-jasmine,BB5042,Essence of jasmine,"(184, 194, 215)",55.0,135,Cool,Light,"Matte, Sheen, Gloss",Blues,184,194,215,78.27444052236244,0.7979853940064952,-11.647182307976255
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/overcast,BB5043,Overcast,"(143, 157, 183)",34.5,135,Cool,Midtone,"Matte, Sheen, Gloss",Blues,143,157,183,64.46074280034436,0.766979481948038,-15.110197447719464
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/robin-s-song,BB5044,Robin's song,"(93, 111, 139)",16.4,135,Cool,Dark,"Matte, Sheen, Gloss",Blues,93,111,139,46.39119069239952,0.41529424449132657,-17.521042458220037
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/falling-darkness,BB5045,Falling darkness,"(87, 110, 139)",15.7,135,Cool,Dark,"Matte, Sheen, Gloss",Blues,87,110,139,45.69095998391939,-0.8166429891687255,-18.628820591621608
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/kutchi-night,BB5046,Kutchi night,"(77, 93, 127)",11.5,135,Cool,Dark,"Matte, Sheen, Gloss",Blues,77,93,127,39.47631504373207,3.0880690773142927,-21.024656452278567
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/middle-of-the-monsoon,BB5047,Middle of the monsoon,"(65, 76, 99)",7.5,135,Cool,Dark,"Matte, Sheen, Gloss",Blues,65,76,99,32.24292778992848,1.7980623234681858,-14.84997933354042
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-spoonful-of-dream,BB5048,A spoonful of dream,"(206, 216, 236)",69.9,136,Cool,Light,"Matte, Sheen, Gloss",Blues,206,216,236,86.15065057906834,0.5418799593746582,-10.940115248364734
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/ruffled-cloud,BB5049,Ruffled cloud,"(185, 203, 238)",61.2,136,Cool,Light,"Matte, Sheen, Gloss",Blues,185,203,238,81.40017223417608,1.305225687909195,-19.28234755261333
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/december-mornings,BB5050,December mornings,"(167, 191, 230)",52.8,136,Cool,Light,"Matte, Sheen, Gloss",Blues,167,191,230,76.79311969542276,0.5277039753008306,-22.088182894003026
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-curling-river,BB5051,A curling river,"(152, 181, 227)",47.5,136,Cool,Light,"Matte, Sheen, Gloss",Blues,152,181,227,73.06759094391785,0.9153794782600366,-26.235910827527608
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/fictitious,BB5052,Fictitious,"(120, 153, 212)",33.6,136,Cool,Midtone,"Matte, Sheen, Gloss",Blues,120,153,212,62.95018142147943,3.9334594070605244,-33.758414034968176
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/ice-hockey,BB5053,Ice hockey,"(98, 130, 192)",24.1,136,Cool,Midtone,"Matte, Sheen, Gloss",Blues,98,130,192,54.41342331843629,5.938909022057571,-35.912986383136825
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/flaneurs-thrive-in-cities,BB5054,Flaneurs thrive in cities,"(67, 99, 147)",13.3,136,Cool,Dark,"Matte, Sheen, Gloss",Blues,67,99,147,41.56780320759712,2.982665268829787,-29.90030801735486
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/frozen-rivers,BB5055,Frozen rivers,"(56, 86, 142)",10.4,136,Cool,Dark,"Matte, Sheen, Gloss",Blues,56,86,142,36.83383608519688,7.040745075009264,-34.388716126799025
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/spring-in-himachal,BB5056,Spring in Himachal,"(208, 217, 230)",69.5,137,Cool,Light,"Matte, Sheen, Gloss",Blues,208,217,230,86.37914839336005,-0.536034354231052,-7.412857002056139
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-cloud-survey,BB5057,A cloud survey,"(177, 196, 222)",55.7,137,Cool,Light,"Matte, Sheen, Gloss",Blues,177,196,222,78.519793562579,-0.9723277209706671,-15.101604638409372
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/before-yesterday,BB5058,Before yesterday,"(139, 173, 212)",41.8,137,Cool,Light,"Matte, Sheen, Gloss",Blues,139,173,212,69.56046802264147,-2.169809323136429,-23.474334493500137
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-vial-of-sighs,BB5059,A vial of sighs,"(121, 149, 193)",31.1,137,Cool,Midtone,"Matte, Sheen, Gloss",Blues,121,149,193,61.14066202829882,1.1977703756163582,-25.921364661613456
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/preordained-blues,BB5060,Preordained blues,"(85, 124, 190)",21.9,137,Cool,Midtone,"Matte, Sheen, Gloss",Blues,85,124,190,51.908044496115025,5.897685506710825,-38.75619331577391
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/it-dawned-on-me,BB5061,It dawned on me,"(72, 111, 177)",17.4,137,Cool,Dark,"Matte, Sheen, Gloss",Blues,72,111,177,46.86874317862233,6.749081203798357,-39.24557197230423
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/frozen-night,BB5062,Frozen night,"(57, 79, 136)",9.2,137,Cool,Dark,"Matte, Sheen, Gloss",Blues,57,79,136,34.47515071012137,9.703066619702605,-34.46707387991865
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/midnight-sky,BB5063,Midnight sky,"(64, 75, 105)",7.6,137,Cool,Dark,"Matte, Sheen, Gloss",Blues,64,75,105,32.12744752461364,3.913389002222767,-18.82973451144786
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-meaningful-silence,BB5064,A meaningful silence,"(207, 216, 234)",69.5,138,Cool,Light,"Matte, Sheen, Gloss",Blues,207,216,234,86.16463994465826,0.4581811979013084,-9.85404266202674
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/goan-fishing-boat,BB5065,Goan fishing boat,"(195, 209, 232)",64.4,138,Cool,Light,"Matte, Sheen, Gloss",Blues,195,209,232,83.45718217805539,-0.09117703652744558,-12.921888587945407
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/clear-summer-sky,BB5066,Clear summer sky,"(166, 191, 225)",52.8,138,Cool,Light,"Matte, Sheen, Gloss",Blues,166,191,225,76.55967161298676,-0.9481997368578354,-19.74959089771535
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/forgotten-summer,BB5067,Forgotten summer,"(107, 143, 198)",28.4,138,Cool,Midtone,"Matte, Sheen, Gloss",Blues,107,143,198,58.831776558015946,2.3382573621207325,-32.37841252091287
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/vacant-verandas,BB5068,Vacant verandas,"(70, 129, 195)",23.0,138,Cool,Midtone,"Matte, Sheen, Gloss",Blues,70,129,195,52.88460835105481,1.5788800232131583,-40.12298673579684
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-windy-evening,BB5069,A windy evening,"(54, 110, 176)",16.7,138,Cool,Dark,"Matte, Sheen, Gloss",Blues,54,110,176,45.72877379945894,3.7132432038730068,-40.51889095570351
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/most-birds-are-blue,BB5070,Most birds are blue,"(36, 92, 155)",11.8,138,Cool,Dark,"Matte, Sheen, Gloss",Blues,36,92,155,38.54172403908127,4.582103896434653,-39.56671424915711
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/jaipur-pottery,BB5071,Jaipur pottery,"(50, 87, 149)",10.8,138,Cool,Dark,"Matte, Sheen, Gloss",Blues,50,87,149,37.231505094515775,7.743444578187764,-38.01319751705417
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/embroidered-hankies,BB5072,Embroidered hankies,"(195, 217, 239)",69.0,139,Cool,Light,"Matte, Sheen, Gloss",Blues,195,217,239,85.73486345176161,-2.805022569083049,-13.22711100076981
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/eternally-elegant,BB5073,Eternally elegant,"(164, 203, 238)",58.6,139,Cool,Light,"Matte, Sheen, Gloss",Blues,164,203,238,80.05295762915816,-4.837049616273903,-21.45111005691074
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/moon-water,BB5074,Moon water,"(140, 186, 232)",48.8,139,Cool,Midtone,"Matte, Sheen, Gloss",Blues,140,186,232,73.87975861002876,-3.7697681350811196,-27.766555108423717
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/by-the-lakeside,BB5075,By the lakeside,"(116, 168, 216)",38.7,139,Cool,Midtone,"Matte, Sheen, Gloss",Blues,116,168,216,67.03159349046456,-4.37182150652432,-29.670236024230245
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/sunbirds-flit-past,BB5076,Sunbirds flit past,"(76, 140, 209)",27.1,139,Cool,Midtone,"Matte, Sheen, Gloss",Blues,76,140,209,56.97179465184328,0.8933869401717143,-41.59550514320798
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-drink-of-water,BB5077,A drink of water,"(55, 117, 191)",19.3,139,Cool,Midtone,"Matte, Sheen, Gloss",Blues,55,117,191,48.629006299478164,4.990879722434727,-44.60481666233913
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/tranquil-pools,BB5078,Tranquil pools,"(0, 102, 169)",14.1,139,Cool,Dark,"Matte, Sheen, Gloss",Blues,0,102,169,41.79151578945229,1.102797774396591,-42.74353138470579
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/cobalt-dreams,BB5079,Cobalt dreams,"(43, 100, 160)",13.5,139,Cool,Dark,"Matte, Sheen, Gloss",Blues,43,100,160,41.47667592577355,2.3633635642508755,-37.86948336620431
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/snowed-in,BB5080,Snowed in,"(202, 219, 233)",70.4,140,Cool,Light,"Matte, Sheen, Gloss",Blues,202,219,233,86.55436836000656,-2.903890003625398,-8.784535777591064
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/winter-eden,BB5081,Winter Eden,"(193, 219, 241)",69.8,140,Cool,Light,"Matte, Sheen, Gloss",Blues,193,219,241,86.18099476768495,-4.031060555891363,-13.630024419028386
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/ballroom-in-goa,BB5082,Ballroom in Goa,"(170, 197, 224)",55.5,140,Cool,Light,"Matte, Sheen, Gloss",Blues,170,197,224,78.37930959463709,-3.19450177915237,-16.435979119099397
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/betty-blue-eyes,BB5083,Betty blue eyes,"(155, 190, 230)",51.6,140,Cool,Light,"Matte, Sheen, Gloss",Blues,155,190,230,75.76540969648354,-2.3817475070883054,-23.722702616868617
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/reading-in-the-dark,BB5084,Reading in the dark,"(92, 156, 214)",33.2,140,Cool,Midtone,"Matte, Sheen, Gloss",Blues,92,156,214,62.42718187858155,-3.6403223798242013,-35.79518926706618
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/inkwell-blue,BB5085,Inkwell blue,"(1, 113, 182)",17.2,140,Cool,Dark,"Matte, Sheen, Gloss",Blues,1,113,182,45.89625914420837,-0.5050989904557546,-43.81108741899431
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/dear-diary,BB5086,Dear diary,"(15, 94, 155)",11.9,140,Cool,Dark,"Matte, Sheen, Gloss",Blues,15,94,155,38.67691633559388,1.2584110368214774,-39.37976673213011
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/perfectly-honest,BB5087,Perfectly honest,"(47, 83, 137)",9.6,140,Cool,Dark,"Matte, Sheen, Gloss",Blues,47,83,137,35.19483920869799,5.350951509668411,-33.96992925034136
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/one-day-i-will,BB5088,One day I will,"(187, 210, 225)",63.3,141,Cool,Light,"Matte, Sheen, Gloss",Blues,187,210,225,82.96279101116926,-4.603350586031841,-9.991573414866295
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/modest-blue,BB5089,Modest blue,"(178, 209, 234)",62.7,141,Cool,Light,"Matte, Sheen, Gloss",Blues,178,209,234,82.3811938676951,-4.8712099788322245,-15.716014256063083
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/easy-hope,BB5090,Easy hope,"(146, 201, 235)",55.9,141,Cool,Light,"Matte, Sheen, Gloss",Blues,146,201,235,78.39151434316432,-9.432596614425915,-22.463366146900054
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/bottle-fly-blue,BB5091,Bottle fly blue,"(103, 178, 222)",42.3,141,Cool,Midtone,"Matte, Sheen, Gloss",Blues,103,178,222,69.46619384867704,-11.05442023823655,-29.26214565903278
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/song-by-the-window,BB5092,Song by the window,"(58, 166, 212)",35.4,141,Cool,Midtone,"Matte, Sheen, Gloss",Blues,58,166,212,64.09793197547988,-15.514048002454428,-32.17489032220675
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/fish-float-past,BB5093,Fish float past,"(30, 142, 192)",25.5,141,Cool,Midtone,"Matte, Sheen, Gloss",Blues,30,142,192,55.50771441428981,-12.227235609208797,-34.374225729496644
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/too-cool-for-school,BB5094,Too cool for school,"(0, 123, 188)",19.7,141,Cool,Midtone,"Matte, Sheen, Gloss",Blues,0,123,188,49.245969908485236,-4.258555951856591,-41.96169049186287
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/otherworldly-blue,BB5095,Otherworldly blue,"(16, 107, 157)",14.4,141,Cool,Dark,"Matte, Sheen, Gloss",Blues,16,107,157,42.851051871679324,-5.9770140357608135,-33.95683616398762
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/notting-hill,BB5096,Notting hill,"(203, 221, 233)",71.2,142,Cool,Light,"Matte, Sheen, Gloss",Blues,203,221,233,87.13961872558716,-3.623498951723425,-7.908829019373309
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/moon-blue,BB5097,Moon blue,"(187, 212, 227)",64.2,142,Cool,Light,"Matte, Sheen, Gloss",Blues,187,212,227,83.54559141094434,-5.224922580667702,-10.188129919171685
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/unnamed-haiku,BB5098,Unnamed haiku,"(162, 198, 229)",55.5,142,Cool,Light,"Matte, Sheen, Gloss",Blues,162,198,229,78.30091391727527,-4.916616981551325,-19.29258349919447
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/dream-a-little-dream,BB5099,Dream a little dream,"(132, 178, 210)",43.4,142,Cool,Light,"Matte, Sheen, Gloss",Blues,132,178,210,70.45345937478382,-7.3473844357871965,-21.052364290162593
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/forget-me-nots,BB5100,Forget-me-nots,"(109, 155, 196)",32.5,142,Cool,Midtone,"Matte, Sheen, Gloss",Blues,109,155,196,62.234516291551756,-4.570824800877949,-25.980960810211904
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/champas-at-mid-night,BB5101,Champas at mid-night,"(80, 111, 146)",16.0,142,Cool,Dark,"Matte, Sheen, Gloss",Blues,80,111,146,45.8373053900706,-1.3593514902630055,-22.60164154392521
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/a-slice-of-river,BB5102,A slice of river,"(42, 80, 121)",8.3,142,Cool,Dark,"Matte, Sheen, Gloss",Blues,42,80,121,33.15568572441941,0.39947199446160875,-27.344985270790502
https://www.birlaopus.com/colour-catalogue/blue-wall-paint-colours/will-it-rain,BB5103,Will it rain?,"(56, 66, 89)",5.8,142,Cool,Dark,"Matte, Sheen, Gloss",Blues,56,66,89,28.00228681499135,2.333612252510997,-15.023992253828123
